shot_id,batch,clip,clip_title,scene_id,camera,asset_type,priority,pure_prompt,negative_prompt,story_stage,stage_name,spatial_lock
MSB109,B04,12,主角逃跑,SCN_ALLEY,CAM_ALLEY_05_ESCAPE_VECTOR,storyboard,A,"Create a pure cinematic film still for AIGC video generation, 16:9 landscape, high-resolution, photoreal Chinese dreamcore realism, 1990s small-town China, humid yellowed childhood memory, low light, restrained VHS grain, real old clothes, lived-in surfaces, no visible text or annotations. Use the whitebox reference for composition and spatial relationship: whitebox_renders_v2/B04/WB2_ALLEY_MSB109.png. Panel MSB109, Clip 12 主角逃跑, time 03:17. Scene lock: SCN_ALLEY. Camera reference: CAM_ALLEY_05_ESCAPE_VECTOR. Shot size: 近景. Beat: 书包猛甩. Visual focus: 浅绿色书包斜甩，红领巾被带起，证明是同一个主角. Character focus: 小川/道具. Expression: 恐惧速度. Blocking and motion: 低位跟拍. Continuity anchors: 小川沿小路深处逃向废楼方向，书包剧烈晃动，哥哥小满留在后方混乱中，路灯拖影. Story stage: S5_ESCAPE_DIRTY / escape dirty state. Character stage lock: Xiao Chuan runs in panic with broken breath; he is not brave, only frightened.. Wardrobe state: Xiao Chuan is visibly dirtier: knees, shoes, bag edge and sleeves muddy; clothes crooked.. Emotion state: Breathless fear, tunnel vision, guilt, and flight.. Environment stage lock: The alley streaks past toward an abandoned building entrance.. Identity locks: A Lei is the tall older brother with old thin metal-frame glasses, a blue worn tracksuit, protective posture, and a habit of pushing his glasses. Xiao Chuan is the middle/protagonist boy with round eyes, a slightly protruding right ear, half-open mouth, red scarf, blue school jacket and green schoolbag, often gripping the bag straps. Xiao Man is the smallest younger brother with a round head, rounder body, timid downcast eyes, warm old vest or pale shirt, hands gripping his hem, toes turned inward. Binzi is the short bully boss with dyed yellow hair and a compact aggressive body. The other three bullies must have distinct tall-thin, heavy, and errand-runner silhouettes. The image must look like a final movie frame or clean keyframe, not a storyboard drawing.","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no watermark. Avoid modern phones, modern cars, LED shop signs, polished mall interiors, fashionable contemporary clothes, glossy advertisement lighting, heroic violence, gore, blood focus, glamorized fighting, or characters looking like adults. Avoid panel-specific problems: 逃跑方向漂移、大街追车、突然变白天、追兵追到身边、哥哥小满一起跑. Do not restore Xiao Chuan to clean clothes; do not make the escape look brave or action-heroic.",S5_ESCAPE_DIRTY,escape dirty state,"Follow whitebox_renders_v2/B04/WB2_ALLEY_MSB109.png; preserve axis, scale, foreground/midground/background, and subject blocking."
MSB110,B04,12,主角逃跑,SCN_ALLEY,CAM_ALLEY_05_ESCAPE_VECTOR,storyboard,A,"Create a pure cinematic film still for AIGC video generation, 16:9 landscape, high-resolution, photoreal Chinese dreamcore realism, 1990s small-town China, humid yellowed childhood memory, low light, restrained VHS grain, real old clothes, lived-in surfaces, no visible text or annotations. Use the whitebox reference for composition and spatial relationship: whitebox_renders_v2/B04/WB2_ALLEY_MSB110.png. Panel MSB110, Clip 12 主角逃跑, time 03:19. Scene lock: SCN_ALLEY. Camera reference: CAM_ALLEY_05_ESCAPE_VECTOR. Shot size: 远景. Beat: 哥哥留后方. Visual focus: 阿磊和小满留在混乱后方，阿磊半起身想喊，小满仍僵. Character focus: 阿磊/小满. Expression: 震惊和迟滞. Blocking and motion: 不跟跑. Continuity anchors: 小川沿小路深处逃向废楼方向，书包剧烈晃动，哥哥小满留在后方混乱中，路灯拖影. Story stage: S5_ESCAPE_DIRTY / escape dirty state. Character stage lock: Xiao Chuan runs in panic with broken breath; he is not brave, only frightened.. Wardrobe state: Xiao Chuan is visibly dirtier: knees, shoes, bag edge and sleeves muddy; clothes crooked.. Emotion state: Breathless fear, tunnel vision, guilt, and flight.. Environment stage lock: The alley streaks past toward an abandoned building entrance.. Identity locks: A Lei is the tall older brother with old thin metal-frame glasses, a blue worn tracksuit, protective posture, and a habit of pushing his glasses. Xiao Chuan is the middle/protagonist boy with round eyes, a slightly protruding right ear, half-open mouth, red scarf, blue school jacket and green schoolbag, often gripping the bag straps. Xiao Man is the smallest younger brother with a round head, rounder body, timid downcast eyes, warm old vest or pale shirt, hands gripping his hem, toes turned inward. Binzi is the short bully boss with dyed yellow hair and a compact aggressive body. The other three bullies must have distinct tall-thin, heavy, and errand-runner silhouettes. The image must look like a final movie frame or clean keyframe, not a storyboard drawing.","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no watermark. Avoid modern phones, modern cars, LED shop signs, polished mall interiors, fashionable contemporary clothes, glossy advertisement lighting, heroic violence, gore, blood focus, glamorized fighting, or characters looking like adults. Avoid panel-specific problems: 逃跑方向漂移、大街追车、突然变白天、追兵追到身边、哥哥小满一起跑. Do not restore Xiao Chuan to clean clothes; do not make the escape look brave or action-heroic.",S5_ESCAPE_DIRTY,escape dirty state,"Follow whitebox_renders_v2/B04/WB2_ALLEY_MSB110.png; preserve axis, scale, foreground/midground/background, and subject blocking."
MSB111,B04,12,主角逃跑,SCN_ALLEY,CAM_ALLEY_05_ESCAPE_VECTOR,storyboard,B,"Create a pure cinematic film still for AIGC video generation, 16:9 landscape, high-resolution, photoreal Chinese dreamcore realism, 1990s small-town China, humid yellowed childhood memory, low light, restrained VHS grain, real old clothes, lived-in surfaces, no visible text or annotations. Use the whitebox reference for composition and spatial relationship: whitebox_renders_v2/B04/WB2_ALLEY_MSB111.png. Panel MSB111, Clip 12 主角逃跑, time 03:21. Scene lock: SCN_ALLEY. Camera reference: CAM_ALLEY_05_ESCAPE_VECTOR. Shot size: 中景. Beat: 混混反应慢半拍. Visual focus: 高杆和大海先愣住，小齐收声，彬子状态不清. Character focus: 混混四人. Expression: 群体失控. Blocking and motion: 动作延迟. Continuity anchors: 小川沿小路深处逃向废楼方向，书包剧烈晃动，哥哥小满留在后方混乱中，路灯拖影. Story stage: S5_ESCAPE_DIRTY / escape dirty state. Character stage lock: Xiao Chuan runs in panic with broken breath; he is not brave, only frightened.. Wardrobe state: Xiao Chuan is visibly dirtier: knees, shoes, bag edge and sleeves muddy; clothes crooked.. Emotion state: Breathless fear, tunnel vision, guilt, and flight.. Environment stage lock: The alley streaks past toward an abandoned building entrance.. Identity locks: A Lei is the tall older brother with old thin metal-frame glasses, a blue worn tracksuit, protective posture, and a habit of pushing his glasses. Xiao Chuan is the middle/protagonist boy with round eyes, a slightly protruding right ear, half-open mouth, red scarf, blue school jacket and green schoolbag, often gripping the bag straps. Xiao Man is the smallest younger brother with a round head, rounder body, timid downcast eyes, warm old vest or pale shirt, hands gripping his hem, toes turned inward. Binzi is the short bully boss with dyed yellow hair and a compact aggressive body. The other three bullies must have distinct tall-thin, heavy, and errand-runner silhouettes. The image must look like a final movie frame or clean keyframe, not a storyboard drawing.","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no watermark. Avoid modern phones, modern cars, LED shop signs, polished mall interiors, fashionable contemporary clothes, glossy advertisement lighting, heroic violence, gore, blood focus, glamorized fighting, or characters looking like adults. Avoid panel-specific problems: 逃跑方向漂移、大街追车、突然变白天、追兵追到身边、哥哥小满一起跑. Do not restore Xiao Chuan to clean clothes; do not make the escape look brave or action-heroic.",S5_ESCAPE_DIRTY,escape dirty state,"Follow whitebox_renders_v2/B04/WB2_ALLEY_MSB111.png; preserve axis, scale, foreground/midground/background, and subject blocking."
MSB112,B04,12,主角逃跑,SCN_ALLEY,CAM_ALLEY_05_ESCAPE_VECTOR,storyboard,A,"Create a pure cinematic film still for AIGC video generation, 16:9 landscape, high-resolution, photoreal Chinese dreamcore realism, 1990s small-town China, humid yellowed childhood memory, low light, restrained VHS grain, real old clothes, lived-in surfaces, no visible text or annotations. Use the whitebox reference for composition and spatial relationship: whitebox_renders_v2/B04/WB2_ALLEY_MSB112.png. Panel MSB112, Clip 12 主角逃跑, time 03:22. Scene lock: SCN_ALLEY. Camera reference: CAM_ALLEY_05_ESCAPE_VECTOR. Shot size: 低机位中景. Beat: 小川冲过石块点. Visual focus: 小川跑过刚才石块所在位置，湿地反光拉长. Character focus: 小川/环境. Expression: 逃离现场. Blocking and motion: 沿同一轴线向深处. Continuity anchors: 小川沿小路深处逃向废楼方向，书包剧烈晃动，哥哥小满留在后方混乱中，路灯拖影. Story stage: S5_ESCAPE_DIRTY / escape dirty state. Character stage lock: Xiao Chuan runs in panic with broken breath; he is not brave, only frightened.. Wardrobe state: Xiao Chuan is visibly dirtier: knees, shoes, bag edge and sleeves muddy; clothes crooked.. Emotion state: Breathless fear, tunnel vision, guilt, and flight.. Environment stage lock: The alley streaks past toward an abandoned building entrance.. Identity locks: A Lei is the tall older brother with old thin metal-frame glasses, a blue worn tracksuit, protective posture, and a habit of pushing his glasses. Xiao Chuan is the middle/protagonist boy with round eyes, a slightly protruding right ear, half-open mouth, red scarf, blue school jacket and green schoolbag, often gripping the bag straps. Xiao Man is the smallest younger brother with a round head, rounder body, timid downcast eyes, warm old vest or pale shirt, hands gripping his hem, toes turned inward. Binzi is the short bully boss with dyed yellow hair and a compact aggressive body. The other three bullies must have distinct tall-thin, heavy, and errand-runner silhouettes. The image must look like a final movie frame or clean keyframe, not a storyboard drawing.","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no watermark. Avoid modern phones, modern cars, LED shop signs, polished mall interiors, fashionable contemporary clothes, glossy advertisement lighting, heroic violence, gore, blood focus, glamorized fighting, or characters looking like adults. Avoid panel-specific problems: 逃跑方向漂移、大街追车、突然变白天、追兵追到身边、哥哥小满一起跑. Do not restore Xiao Chuan to clean clothes; do not make the escape look brave or action-heroic.",S5_ESCAPE_DIRTY,escape dirty state,"Follow whitebox_renders_v2/B04/WB2_ALLEY_MSB112.png; preserve axis, scale, foreground/midground/background, and subject blocking."
MSB113,B04,12,主角逃跑,SCN_ALLEY,CAM_ALLEY_05_ESCAPE_VECTOR,storyboard,A,"Create a pure cinematic film still for AIGC video generation, 16:9 landscape, high-resolution, photoreal Chinese dreamcore realism, 1990s small-town China, humid yellowed childhood memory, low light, restrained VHS grain, real old clothes, lived-in surfaces, no visible text or annotations. Use the whitebox reference for composition and spatial relationship: whitebox_renders_v2/B04/WB2_ALLEY_MSB113.png. Panel MSB113, Clip 12 主角逃跑, time 03:24. Scene lock: SCN_ALLEY. Camera reference: CAM_ALLEY_05_ESCAPE_VECTOR. Shot size: 远景. Beat: 追兵启动. Visual focus: 后方混混开始反应追，但与小川保持距离. Character focus: 追兵/小川. Expression: 追逐启动但空间清楚. Blocking and motion: 同方向，不翻轴. Continuity anchors: 小川沿小路深处逃向废楼方向，书包剧烈晃动，哥哥小满留在后方混乱中，路灯拖影. Story stage: S5_ESCAPE_DIRTY / escape dirty state. Character stage lock: Xiao Chuan runs in panic with broken breath; he is not brave, only frightened.. Wardrobe state: Xiao Chuan is visibly dirtier: knees, shoes, bag edge and sleeves muddy; clothes crooked.. Emotion state: Breathless fear, tunnel vision, guilt, and flight.. Environment stage lock: The alley streaks past toward an abandoned building entrance.. Identity locks: A Lei is the tall older brother with old thin metal-frame glasses, a blue worn tracksuit, protective posture, and a habit of pushing his glasses. Xiao Chuan is the middle/protagonist boy with round eyes, a slightly protruding right ear, half-open mouth, red scarf, blue school jacket and green schoolbag, often gripping the bag straps. Xiao Man is the smallest younger brother with a round head, rounder body, timid downcast eyes, warm old vest or pale shirt, hands gripping his hem, toes turned inward. Binzi is the short bully boss with dyed yellow hair and a compact aggressive body. The other three bullies must have distinct tall-thin, heavy, and errand-runner silhouettes. The image must look like a final movie frame or clean keyframe, not a storyboard drawing.","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no watermark. Avoid modern phones, modern cars, LED shop signs, polished mall interiors, fashionable contemporary clothes, glossy advertisement lighting, heroic violence, gore, blood focus, glamorized fighting, or characters looking like adults. Avoid panel-specific problems: 逃跑方向漂移、大街追车、突然变白天、追兵追到身边、哥哥小满一起跑. Do not restore Xiao Chuan to clean clothes; do not make the escape look brave or action-heroic.",S5_ESCAPE_DIRTY,escape dirty state,"Follow whitebox_renders_v2/B04/WB2_ALLEY_MSB113.png; preserve axis, scale, foreground/midground/background, and subject blocking."
MSB114,B04,12,主角逃跑,SCN_ALLEY,CAM_ALLEY_05_ESCAPE_VECTOR,storyboard,B,"Create a pure cinematic film still for AIGC video generation, 16:9 landscape, high-resolution, photoreal Chinese dreamcore realism, 1990s small-town China, humid yellowed childhood memory, low light, restrained VHS grain, real old clothes, lived-in surfaces, no visible text or annotations. Use the whitebox reference for composition and spatial relationship: whitebox_renders_v2/B04/WB2_ALLEY_MSB114.png. Panel MSB114, Clip 12 主角逃跑, time 03:26. Scene lock: SCN_ALLEY. Camera reference: CAM_ALLEY_05_ESCAPE_VECTOR. Shot size: 近景. Beat: 墙面擦镜. Visual focus: 黑暗墙面快速擦过镜头，作为逃跑隐藏剪辑. Character focus: 环境. Expression: 无表情，速度感. Blocking and motion: 横向擦镜. Continuity anchors: 小川沿小路深处逃向废楼方向，书包剧烈晃动，哥哥小满留在后方混乱中，路灯拖影. Story stage: S5_ESCAPE_DIRTY / escape dirty state. Character stage lock: Xiao Chuan runs in panic with broken breath; he is not brave, only frightened.. Wardrobe state: Xiao Chuan is visibly dirtier: knees, shoes, bag edge and sleeves muddy; clothes crooked.. Emotion state: Breathless fear, tunnel vision, guilt, and flight.. Environment stage lock: The alley streaks past toward an abandoned building entrance.. Identity locks: A Lei is the tall older brother with old thin metal-frame glasses, a blue worn tracksuit, protective posture, and a habit of pushing his glasses. Xiao Chuan is the middle/protagonist boy with round eyes, a slightly protruding right ear, half-open mouth, red scarf, blue school jacket and green schoolbag, often gripping the bag straps. Xiao Man is the smallest younger brother with a round head, rounder body, timid downcast eyes, warm old vest or pale shirt, hands gripping his hem, toes turned inward. Binzi is the short bully boss with dyed yellow hair and a compact aggressive body. The other three bullies must have distinct tall-thin, heavy, and errand-runner silhouettes. The image must look like a final movie frame or clean keyframe, not a storyboard drawing.","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no watermark. Avoid modern phones, modern cars, LED shop signs, polished mall interiors, fashionable contemporary clothes, glossy advertisement lighting, heroic violence, gore, blood focus, glamorized fighting, or characters looking like adults. Avoid panel-specific problems: 逃跑方向漂移、大街追车、突然变白天、追兵追到身边、哥哥小满一起跑. Do not restore Xiao Chuan to clean clothes; do not make the escape look brave or action-heroic.",S5_ESCAPE_DIRTY,escape dirty state,"Follow whitebox_renders_v2/B04/WB2_ALLEY_MSB114.png; preserve axis, scale, foreground/midground/background, and subject blocking."
MSB115,B04,12,主角逃跑,SCN_ALLEY,CAM_ALLEY_05_ESCAPE_VECTOR,keyframe,A,"Create a pure cinematic film still for AIGC video generation, 16:9 landscape, high-resolution, photoreal Chinese dreamcore realism, 1990s small-town China, humid yellowed childhood memory, low light, restrained VHS grain, real old clothes, lived-in surfaces, no visible text or annotations. Use the whitebox reference for composition and spatial relationship: whitebox_renders_v2/B04/WB2_ALLEY_MSB115.png. Panel MSB115, Clip 12 主角逃跑, time 03:27. Scene lock: SCN_ALLEY. Camera reference: CAM_ALLEY_05_ESCAPE_VECTOR. Shot size: 中景. Beat: 路灯拖影. Visual focus: 旧路灯在小川头顶拉成长条，像 CRT 扫描线预兆. Character focus: 小川/环境. Expression: 呼吸乱. Blocking and motion: 低位跟拍. Continuity anchors: 小川沿小路深处逃向废楼方向，书包剧烈晃动，哥哥小满留在后方混乱中，路灯拖影. Story stage: S5_ESCAPE_DIRTY / escape dirty state. Character stage lock: Xiao Chuan runs in panic with broken breath; he is not brave, only frightened.. Wardrobe state: Xiao Chuan is visibly dirtier: knees, shoes, bag edge and sleeves muddy; clothes crooked.. Emotion state: Breathless fear, tunnel vision, guilt, and flight.. Environment stage lock: The alley streaks past toward an abandoned building entrance.. Identity locks: A Lei is the tall older brother with old thin metal-frame glasses, a blue worn tracksuit, protective posture, and a habit of pushing his glasses. Xiao Chuan is the middle/protagonist boy with round eyes, a slightly protruding right ear, half-open mouth, red scarf, blue school jacket and green schoolbag, often gripping the bag straps. Xiao Man is the smallest younger brother with a round head, rounder body, timid downcast eyes, warm old vest or pale shirt, hands gripping his hem, toes turned inward. Binzi is the short bully boss with dyed yellow hair and a compact aggressive body. The other three bullies must have distinct tall-thin, heavy, and errand-runner silhouettes. The image must look like a final movie frame or clean keyframe, not a storyboard drawing.","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no watermark. Avoid modern phones, modern cars, LED shop signs, polished mall interiors, fashionable contemporary clothes, glossy advertisement lighting, heroic violence, gore, blood focus, glamorized fighting, or characters looking like adults. Avoid panel-specific problems: 逃跑方向漂移、大街追车、突然变白天、追兵追到身边、哥哥小满一起跑. Do not restore Xiao Chuan to clean clothes; do not make the escape look brave or action-heroic.",S5_ESCAPE_DIRTY,escape dirty state,"Follow whitebox_renders_v2/B04/WB2_ALLEY_MSB115.png; preserve axis, scale, foreground/midground/background, and subject blocking."
MSB116,B04,12,主角逃跑,SCN_ALLEY,CAM_ALLEY_05_ESCAPE_VECTOR,storyboard,A,"Create a pure cinematic film still for AIGC video generation, 16:9 landscape, high-resolution, photoreal Chinese dreamcore realism, 1990s small-town China, humid yellowed childhood memory, low light, restrained VHS grain, real old clothes, lived-in surfaces, no visible text or annotations. Use the whitebox reference for composition and spatial relationship: whitebox_renders_v2/B04/WB2_ALLEY_MSB116.png. Panel MSB116, Clip 12 主角逃跑, time 03:29. Scene lock: SCN_ALLEY. Camera reference: CAM_ALLEY_05_ESCAPE_VECTOR. Shot size: 中近景. Beat: 小川回头. Visual focus: 小川边跑边短促回头，圆眼睛睁大，嘴还张着. Character focus: 小川. Expression: 害怕确认距离. Blocking and motion: 头部快速回看. Continuity anchors: 小川沿小路深处逃向废楼方向，书包剧烈晃动，哥哥小满留在后方混乱中，路灯拖影. Story stage: S5_ESCAPE_DIRTY / escape dirty state. Character stage lock: Xiao Chuan runs in panic with broken breath; he is not brave, only frightened.. Wardrobe state: Xiao Chuan is visibly dirtier: knees, shoes, bag edge and sleeves muddy; clothes crooked.. Emotion state: Breathless fear, tunnel vision, guilt, and flight.. Environment stage lock: The alley streaks past toward an abandoned building entrance.. Identity locks: A Lei is the tall older brother with old thin metal-frame glasses, a blue worn tracksuit, protective posture, and a habit of pushing his glasses. Xiao Chuan is the middle/protagonist boy with round eyes, a slightly protruding right ear, half-open mouth, red scarf, blue school jacket and green schoolbag, often gripping the bag straps. Xiao Man is the smallest younger brother with a round head, rounder body, timid downcast eyes, warm old vest or pale shirt, hands gripping his hem, toes turned inward. Binzi is the short bully boss with dyed yellow hair and a compact aggressive body. The other three bullies must have distinct tall-thin, heavy, and errand-runner silhouettes. The image must look like a final movie frame or clean keyframe, not a storyboard drawing.","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no watermark. Avoid modern phones, modern cars, LED shop signs, polished mall interiors, fashionable contemporary clothes, glossy advertisement lighting, heroic violence, gore, blood focus, glamorized fighting, or characters looking like adults. Avoid panel-specific problems: 逃跑方向漂移、大街追车、突然变白天、追兵追到身边、哥哥小满一起跑. Do not restore Xiao Chuan to clean clothes; do not make the escape look brave or action-heroic.",S5_ESCAPE_DIRTY,escape dirty state,"Follow whitebox_renders_v2/B04/WB2_ALLEY_MSB116.png; preserve axis, scale, foreground/midground/background, and subject blocking."
MSB117,B04,12,主角逃跑,SCN_ALLEY,CAM_ALLEY_05_ESCAPE_VECTOR,storyboard,A,"Create a pure cinematic film still for AIGC video generation, 16:9 landscape, high-resolution, photoreal Chinese dreamcore realism, 1990s small-town China, humid yellowed childhood memory, low light, restrained VHS grain, real old clothes, lived-in surfaces, no visible text or annotations. Use the whitebox reference for composition and spatial relationship: whitebox_renders_v2/B04/WB2_ALLEY_MSB117.png. Panel MSB117, Clip 12 主角逃跑, time 03:31. Scene lock: SCN_ALLEY. Camera reference: CAM_ALLEY_05_ESCAPE_VECTOR. Shot size: 远景. Beat: 废楼轮廓出现. Visual focus: 小路尽头出现废楼暗入口，像唯一可逃方向. Character focus: 环境/小川. Expression: 被迫选择. Blocking and motion: 镜头前方显露入口. Continuity anchors: 小川沿小路深处逃向废楼方向，书包剧烈晃动，哥哥小满留在后方混乱中，路灯拖影. Story stage: S5_ESCAPE_DIRTY / escape dirty state. Character stage lock: Xiao Chuan runs in panic with broken breath; he is not brave, only frightened.. Wardrobe state: Xiao Chuan is visibly dirtier: knees, shoes, bag edge and sleeves muddy; clothes crooked.. Emotion state: Breathless fear, tunnel vision, guilt, and flight.. Environment stage lock: The alley streaks past toward an abandoned building entrance.. Identity locks: A Lei is the tall older brother with old thin metal-frame glasses, a blue worn tracksuit, protective posture, and a habit of pushing his glasses. Xiao Chuan is the middle/protagonist boy with round eyes, a slightly protruding right ear, half-open mouth, red scarf, blue school jacket and green schoolbag, often gripping the bag straps. Xiao Man is the smallest younger brother with a round head, rounder body, timid downcast eyes, warm old vest or pale shirt, hands gripping his hem, toes turned inward. Binzi is the short bully boss with dyed yellow hair and a compact aggressive body. The other three bullies must have distinct tall-thin, heavy, and errand-runner silhouettes. The image must look like a final movie frame or clean keyframe, not a storyboard drawing.","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no watermark. Avoid modern phones, modern cars, LED shop signs, polished mall interiors, fashionable contemporary clothes, glossy advertisement lighting, heroic violence, gore, blood focus, glamorized fighting, or characters looking like adults. Avoid panel-specific problems: 逃跑方向漂移、大街追车、突然变白天、追兵追到身边、哥哥小满一起跑. Do not restore Xiao Chuan to clean clothes; do not make the escape look brave or action-heroic.",S5_ESCAPE_DIRTY,escape dirty state,"Follow whitebox_renders_v2/B04/WB2_ALLEY_MSB117.png; preserve axis, scale, foreground/midground/background, and subject blocking."
MSB118,B04,12,主角逃跑,SCN_ALLEY,CAM_ALLEY_05_ESCAPE_VECTOR,end_frame,A,"Create a pure cinematic film still for AIGC video generation, 16:9 landscape, high-resolution, photoreal Chinese dreamcore realism, 1990s small-town China, humid yellowed childhood memory, low light, restrained VHS grain, real old clothes, lived-in surfaces, no visible text or annotations. Use the whitebox reference for composition and spatial relationship: whitebox_renders_v2/B04/WB2_ALLEY_MSB118.png. Panel MSB118, Clip 12 主角逃跑, time 03:32. Scene lock: SCN_ALLEY. Camera reference: CAM_ALLEY_05_ESCAPE_VECTOR. Shot size: 全景. Beat: 小川冲向废楼. Visual focus: 小川朝废楼入口跑去，追兵声音留在后方. Character focus: 小川. Expression: 逃生本能. Blocking and motion: 方向锁定废楼. Continuity anchors: 小川沿小路深处逃向废楼方向，书包剧烈晃动，哥哥小满留在后方混乱中，路灯拖影. Story stage: S5_ESCAPE_DIRTY / escape dirty state. Character stage lock: Xiao Chuan runs in panic with broken breath; he is not brave, only frightened.. Wardrobe state: Xiao Chuan is visibly dirtier: knees, shoes, bag edge and sleeves muddy; clothes crooked.. Emotion state: Breathless fear, tunnel vision, guilt, and flight.. Environment stage lock: The alley streaks past toward an abandoned building entrance.. Identity locks: A Lei is the tall older brother with old thin metal-frame glasses, a blue worn tracksuit, protective posture, and a habit of pushing his glasses. Xiao Chuan is the middle/protagonist boy with round eyes, a slightly protruding right ear, half-open mouth, red scarf, blue school jacket and green schoolbag, often gripping the bag straps. Xiao Man is the smallest younger brother with a round head, rounder body, timid downcast eyes, warm old vest or pale shirt, hands gripping his hem, toes turned inward. Binzi is the short bully boss with dyed yellow hair and a compact aggressive body. The other three bullies must have distinct tall-thin, heavy, and errand-runner silhouettes. The image must look like a final movie frame or clean keyframe, not a storyboard drawing.","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no watermark. Avoid modern phones, modern cars, LED shop signs, polished mall interiors, fashionable contemporary clothes, glossy advertisement lighting, heroic violence, gore, blood focus, glamorized fighting, or characters looking like adults. Avoid panel-specific problems: 逃跑方向漂移、大街追车、突然变白天、追兵追到身边、哥哥小满一起跑. Do not restore Xiao Chuan to clean clothes; do not make the escape look brave or action-heroic.",S5_ESCAPE_DIRTY,escape dirty state,"Follow whitebox_renders_v2/B04/WB2_ALLEY_MSB118.png; preserve axis, scale, foreground/midground/background, and subject blocking."
MSB119,B04,12,主角逃跑,SCN_ALLEY,CAM_ALLEY_05_ESCAPE_VECTOR,keyframe,A,"Create a pure cinematic film still for AIGC video generation, 16:9 landscape, high-resolution, photoreal Chinese dreamcore realism, 1990s small-town China, humid yellowed childhood memory, low light, restrained VHS grain, real old clothes, lived-in surfaces, no visible text or annotations. Use the whitebox reference for composition and spatial relationship: whitebox_renders_v2/B04/WB2_ALLEY_MSB119.png. Panel MSB119, Clip 12 主角逃跑, time 03:34. Scene lock: SCN_ALLEY. Camera reference: CAM_ALLEY_05_ESCAPE_VECTOR. Shot size: 中景. Beat: 黑暗吞没. Visual focus: 小川身影被废楼入口暗处吞进去，路灯黄留在外面. Character focus: 小川/环境. Expression: 从现实冲突进入梦核空间. Blocking and motion: 暗处过门. Continuity anchors: 小川沿小路深处逃向废楼方向，书包剧烈晃动，哥哥小满留在后方混乱中，路灯拖影. Story stage: S5_ESCAPE_DIRTY / escape dirty state. Character stage lock: Xiao Chuan runs in panic with broken breath; he is not brave, only frightened.. Wardrobe state: Xiao Chuan is visibly dirtier: knees, shoes, bag edge and sleeves muddy; clothes crooked.. Emotion state: Breathless fear, tunnel vision, guilt, and flight.. Environment stage lock: The alley streaks past toward an abandoned building entrance.. Identity locks: A Lei is the tall older brother with old thin metal-frame glasses, a blue worn tracksuit, protective posture, and a habit of pushing his glasses. Xiao Chuan is the middle/protagonist boy with round eyes, a slightly protruding right ear, half-open mouth, red scarf, blue school jacket and green schoolbag, often gripping the bag straps. Xiao Man is the smallest younger brother with a round head, rounder body, timid downcast eyes, warm old vest or pale shirt, hands gripping his hem, toes turned inward. Binzi is the short bully boss with dyed yellow hair and a compact aggressive body. The other three bullies must have distinct tall-thin, heavy, and errand-runner silhouettes. The image must look like a final movie frame or clean keyframe, not a storyboard drawing.","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no watermark. Avoid modern phones, modern cars, LED shop signs, polished mall interiors, fashionable contemporary clothes, glossy advertisement lighting, heroic violence, gore, blood focus, glamorized fighting, or characters looking like adults. Avoid panel-specific problems: 逃跑方向漂移、大街追车、突然变白天、追兵追到身边、哥哥小满一起跑. Do not restore Xiao Chuan to clean clothes; do not make the escape look brave or action-heroic.",S5_ESCAPE_DIRTY,escape dirty state,"Follow whitebox_renders_v2/B04/WB2_ALLEY_MSB119.png; preserve axis, scale, foreground/midground/background, and subject blocking."
