whitebox_id,panel_id,batch,clip,scene_id,planned_whitebox_path,source_camera,layout_focus,character_blocking,pose_or_path,auto_file_ok,auto_image_ok,aspect_ok,exposure_ok,subject_visible,occlusion_ok,camera_position_ok,axis_ok,anchors_ok,adjacent_continuity_ok,panel_specific_ok,qa_status,issue_type,fix_action,approved_by,notes,similarity_ok,similarity_cluster,similarity_reference,similarity_score,composition_reuse_ok,composition_reuse_reason
WB2_PHONE_MSB158,MSB158,B06,17,SCN_PHONE,whitebox_renders_v2/B06/WB2_PHONE_MSB158.png,CAM_PHONE_03_RECEIVER_INSERT,听筒被轻轻拿起，底座弹起，电话线开始晃,电话/小川,向上拿起,pass,pass,pass,pass,review,review,human_review,human_review,human_review,human_review,human_review,auto_pass_needs_human_review,,,,"panel-level whitebox default: one MSB panel, one whitebox auto_metrics width=1280 height=720 mean=108.0 std=44.9 center_std=45.2",pass,,,,not_checked,
WB2_PHONE_MSB159,MSB159,B06,17,SCN_PHONE,whitebox_renders_v2/B06/WB2_PHONE_MSB159.png,CAM_PHONE_03_RECEIVER_INSERT,旧电话线轻轻晃，形状像之后的像素线条,电话线,轻摆,pass,pass,pass,pass,review,review,human_review,human_review,human_review,human_review,human_review,auto_pass_needs_human_review,,,,"panel-level whitebox default: one MSB panel, one whitebox auto_metrics width=1280 height=720 mean=131.6 std=38.2 center_std=20.0",pass,,,,not_checked,
WB2_PHONE_MSB160,MSB160,B06,17,SCN_PHONE,whitebox_renders_v2/B06/WB2_PHONE_MSB160.png,CAM_PHONE_03_RECEIVER_INSERT,小川把听筒贴近耳边，眼睛看向空处,小川,手停在耳边,pass,pass,pass,pass,review,review,human_review,human_review,human_review,human_review,human_review,auto_pass_needs_human_review,,,,"panel-level whitebox default: one MSB panel, one whitebox auto_metrics width=1280 height=720 mean=118.6 std=50.1 center_std=43.8",pass,,,,not_checked,
WB2_PHONE_MSB161,MSB161,B06,17,SCN_PHONE,whitebox_renders_v2/B06/WB2_PHONE_MSB161.png,CAM_PHONE_03_RECEIVER_INSERT,小川脸部微微僵住，暖光与冷绿在脸上分裂,小川,完全静止一拍,pass,pass,pass,pass,review,review,human_review,human_review,human_review,human_review,human_review,auto_pass_needs_human_review,,,,"panel-level whitebox default: one MSB panel, one whitebox auto_metrics width=1280 height=720 mean=127.2 std=51.9 center_std=52.1",pass,,,,not_checked,
WB2_PHONE_MSB162,MSB162,B06,18,SCN_PHONE,whitebox_renders_v2/B06/WB2_PHONE_MSB162.png,CAM_PHONE_02_APPROACH_CLOSE,电话线表面出现细微 CRT 扫描线，不是科幻电流,电话线,线条轻闪,pass,pass,pass,pass,review,review,human_review,human_review,human_review,human_review,fail,auto_pass_needs_human_review,,,,"panel-level whitebox default: one MSB panel, one whitebox auto_metrics width=1280 height=720 mean=119.1 std=38.9 center_std=19.8",pass,,,,not_checked,
WB2_PHONE_MSB163,MSB163,B06,18,SCN_PHONE,whitebox_renders_v2/B06/WB2_PHONE_MSB163.png,CAM_PHONE_02_APPROACH_CLOSE,扫描线从听筒沿电话线到小川手腕，手仍颤,小川/电话线,不移动位置,pass,pass,pass,pass,review,review,human_review,human_review,human_review,human_review,fail,auto_pass_needs_human_review,,,,"panel-level whitebox default: one MSB panel, one whitebox auto_metrics width=1280 height=720 mean=118.6 std=38.7 center_std=16.6",pass,,,,not_checked,
WB2_PHONE_MSB164,MSB164,B06,18,SCN_PHONE,whitebox_renders_v2/B06/WB2_PHONE_MSB164.png,CAM_PHONE_02_APPROACH_CLOSE,小川红领巾边缘出现低分辨率色块，但脸仍真实,小川,像素从边缘开始,pass,pass,pass,pass,review,review,human_review,human_review,human_review,human_review,fail,auto_pass_needs_human_review,,,,"panel-level whitebox default: one MSB panel, one whitebox auto_metrics width=1280 height=720 mean=117.0 std=38.0 center_std=15.6",pass,,,,not_checked,
WB2_PHONE_MSB165,MSB165,B06,18,SCN_PHONE,whitebox_renders_v2/B06/WB2_PHONE_MSB165.png,CAM_PHONE_02_APPROACH_CLOSE,浅绿色书包边缘被像素块切开，身份锚点保留,小川/书包,身体不动,pass,pass,pass,pass,review,review,human_review,human_review,human_review,human_review,fail,auto_pass_needs_human_review,,,,"panel-level whitebox default: one MSB panel, one whitebox auto_metrics width=1280 height=720 mean=119.3 std=39.4 center_std=19.1",pass,,,,not_checked,
WB2_PHONE_MSB166,MSB166,B06,18,SCN_PHONE,whitebox_renders_v2/B06/WB2_PHONE_MSB166.png,CAM_PHONE_02_APPROACH_CLOSE,电话亭后方走廊墙砖和灯管边缘开始色彩错位,环境,locked-off,pass,pass,pass,pass,review,review,human_review,human_review,human_review,human_review,fail,auto_pass_needs_human_review,,"Use shared whitebox MSB151; generate this as a separate pure image with prompt delta: subject=环境; micro_movement=locked-off; story_focus=电话亭后方走廊墙砖和灯管边缘开始色彩错位; keep the shared whitebox composition and environment anchors unchanged; only change the stated micro movement, expression, prop state, light cue, or UI state",,"panel-level whitebox default: one MSB panel, one whitebox auto_metrics width=1280 height=720 mean=118.5 std=39.8 center_std=16.4 composition_reuse DUP001 size=3 ref=MSB151; phone-booth micro action/light/electronicization can reuse the same whitebox",composition_reuse_review,DUP001,MSB151,cluster_size=3,review,phone-booth micro action/light/electronicization can reuse the same whitebox
WB2_PHONE_MSB167,MSB167,B06,18,SCN_PHONE,whitebox_renders_v2/B06/WB2_PHONE_MSB167.png,CAM_PHONE_02_APPROACH_CLOSE,小川半张脸仍真实，半张脸被扫描线切割,小川,保持同一脸,pass,pass,pass,pass,review,review,human_review,human_review,human_review,human_review,fail,auto_pass_needs_human_review,,,,"panel-level whitebox default: one MSB panel, one whitebox auto_metrics width=1280 height=720 mean=116.6 std=39.8 center_std=16.5",pass,,,,not_checked,
WB2_PHONE_MSB168,MSB168,B06,18,SCN_PHONE,whitebox_renders_v2/B06/WB2_PHONE_MSB168.png,CAM_PHONE_02_APPROACH_CLOSE,走廊纵深像纸片一样被压平，电话亭位置仍在深处,环境/电话亭,空间压平,pass,pass,pass,pass,review,review,human_review,human_review,human_review,human_review,fail,auto_pass_needs_human_review,,,,"panel-level whitebox default: one MSB panel, one whitebox auto_metrics width=1280 height=720 mean=120.6 std=38.1 center_std=16.0",pass,,,,not_checked,
WB2_PHONE_MSB169,MSB169,B06,18,SCN_PHONE,whitebox_renders_v2/B06/WB2_PHONE_MSB169.png,CAM_PHONE_02_APPROACH_CLOSE,CRT 扫描线和像素块闪白，作为进入 8-bit 的隐藏剪辑,环境/小川,强光但不换主题,pass,pass,pass,pass,review,review,human_review,human_review,human_review,human_review,fail,auto_pass_needs_human_review,,,,"panel-level whitebox default: one MSB panel, one whitebox auto_metrics width=1280 height=720 mean=119.2 std=38.1 center_std=16.0",pass,,,,not_checked,
WB2_8BIT_MSB170,MSB170,B06,19,SCN_8BIT,whitebox_renders_v2/B06/WB2_8BIT_MSB170.png,CAM_8BIT_01_STAGE_WIDE,废楼走廊变成像素横版舞台，电话亭在背景中右,环境/电话亭,orthographic fixed,pass,pass,pass,pass,review,review,human_review,human_review,human_review,human_review,human_review,auto_pass_needs_human_review,,,,"panel-level whitebox default: one MSB panel, one whitebox auto_metrics width=1280 height=720 mean=84.8 std=45.9 center_std=50.3",pass,,,,not_checked,
WB2_8BIT_MSB171,MSB171,B06,19,SCN_8BIT,whitebox_renders_v2/B06/WB2_8BIT_MSB171.png,CAM_8BIT_01_STAGE_WIDE,像素小川站在左侧，蓝白外套、红领巾、浅绿书包色块清楚,小川像素,小幅 idle,pass,pass,pass,pass,review,review,human_review,human_review,human_review,human_review,human_review,auto_pass_needs_human_review,,,,"panel-level whitebox default: one MSB panel, one whitebox auto_metrics width=1280 height=720 mean=76.6 std=41.2 center_std=51.3",pass,,,,not_checked,
WB2_8BIT_MSB172,MSB172,B06,19,SCN_8BIT,whitebox_renders_v2/B06/WB2_8BIT_MSB172.png,CAM_8BIT_01_STAGE_WIDE,老街机 UI 边缘出现，血条/分数有限色盘，不遮挡角色,UI/环境,UI 静止,pass,pass,pass,pass,review,review,human_review,human_review,human_review,human_review,human_review,auto_pass_needs_human_review,,,,"panel-level whitebox default: one MSB panel, one whitebox auto_metrics width=1280 height=720 mean=83.3 std=48.2 center_std=55.5",pass,,,,not_checked,
WB2_8BIT_MSB173,MSB173,B06,19,SCN_8BIT,whitebox_renders_v2/B06/WB2_8BIT_MSB173.png,CAM_8BIT_01_STAGE_WIDE,四个像素敌人的影子从右侧进入，轮廓差异先出现,混混像素,右到左入场,pass,pass,pass,pass,review,review,human_review,human_review,human_review,human_review,human_review,auto_pass_needs_human_review,,,,"panel-level whitebox default: one MSB panel, one whitebox auto_metrics width=1280 height=720 mean=82.4 std=42.5 center_std=41.4",pass,,,,not_checked,
WB2_8BIT_MSB174,MSB174,B06,19,SCN_8BIT,whitebox_renders_v2/B06/WB2_8BIT_MSB174.png,CAM_8BIT_01_STAGE_WIDE,短小黑夹克黄发像素敌人站在前方，腰包小色块可读,彬子像素,前压 idle,pass,pass,pass,pass,review,review,human_review,human_review,human_review,human_review,human_review,auto_pass_needs_human_review,,,,"panel-level whitebox default: one MSB panel, one whitebox auto_metrics width=1280 height=720 mean=85.1 std=43.9 center_std=46.7",pass,,,,not_checked,
WB2_8BIT_MSB175,MSB175,B06,19,SCN_8BIT,whitebox_renders_v2/B06/WB2_8BIT_MSB175.png,CAM_8BIT_01_STAGE_WIDE,高杆像素敌人长条身形，横臂封路动作保留,高杆像素,横臂待机,pass,pass,pass,pass,review,review,human_review,human_review,human_review,human_review,human_review,auto_pass_needs_human_review,,,,"panel-level whitebox default: one MSB panel, one whitebox auto_metrics width=1280 height=720 mean=83.8 std=44.0 center_std=50.9",pass,,,,not_checked,
WB2_8BIT_MSB176,MSB176,B06,19,SCN_8BIT,whitebox_renders_v2/B06/WB2_8BIT_MSB176.png,CAM_8BIT_01_STAGE_WIDE,宽体块大海和抖动小齐进入队形，四人功能清楚,混混像素,右侧站位,pass,pass,pass,pass,review,review,human_review,human_review,human_review,human_review,human_review,auto_pass_needs_human_review,,,,"panel-level whitebox default: one MSB panel, one whitebox auto_metrics width=1280 height=720 mean=85.6 std=44.9 center_std=42.7",pass,,,,not_checked,
WB2_8BIT_MSB177,MSB177,B06,19,SCN_8BIT,whitebox_renders_v2/B06/WB2_8BIT_MSB177.png,CAM_8BIT_01_STAGE_WIDE,像素小川左侧，四个敌人右侧，电话亭仍在背景，开战前停一拍,全体像素,全体 idle,pass,pass,pass,pass,review,review,human_review,human_review,human_review,human_review,human_review,auto_pass_needs_human_review,,,,"panel-level whitebox default: one MSB panel, one whitebox auto_metrics width=1280 height=720 mean=83.2 std=43.1 center_std=37.5",pass,,,,not_checked,
WB2_8BIT_MSB178,MSB178,B06,20,SCN_8BIT,whitebox_renders_v2/B06/WB2_8BIT_MSB178.png,CAM_8BIT_02_WIN_SCREEN,像素小川用浅绿书包色块形成短促旋风，击退最近敌人,小川像素/敌人,动作不超过一拍,pass,pass,pass,pass,review,review,human_review,human_review,human_review,human_review,human_review,auto_pass_needs_human_review,,,,"panel-level whitebox default: one MSB panel, one whitebox auto_metrics width=1280 height=720 mean=81.4 std=41.4 center_std=42.2",pass,,,,not_checked,
WB2_8BIT_MSB179,MSB179,B06,20,SCN_8BIT,whitebox_renders_v2/B06/WB2_8BIT_MSB179.png,CAM_8BIT_02_WIN_SCREEN,一枚像素硬币从小川方向弹出，形成低分辨率冲击波,小川像素/道具,左到右短促,pass,pass,pass,pass,review,review,human_review,human_review,human_review,human_review,human_review,auto_pass_needs_human_review,,,,"panel-level whitebox default: one MSB panel, one whitebox auto_metrics width=1280 height=720 mean=87.7 std=46.5 center_std=45.7",pass,,,,not_checked,
WB2_8BIT_MSB180,MSB180,B06,20,SCN_8BIT,whitebox_renders_v2/B06/WB2_8BIT_MSB180.png,CAM_8BIT_02_WIN_SCREEN,高杆长条像素敌人向后滑，横臂封路姿态瓦解,高杆像素,右侧后退,pass,pass,pass,pass,review,review,human_review,human_review,human_review,human_review,human_review,auto_pass_needs_human_review,,,,"panel-level whitebox default: one MSB panel, one whitebox auto_metrics width=1280 height=720 mean=85.2 std=44.0 center_std=47.7",pass,,,,not_checked,
WB2_8BIT_MSB181,MSB181,B06,20,SCN_8BIT,whitebox_renders_v2/B06/WB2_8BIT_MSB181.png,CAM_8BIT_02_WIN_SCREEN,大海宽体块敌人被推回，挡路墙感消失,大海像素,后退两格,pass,pass,pass,pass,review,review,human_review,human_review,human_review,human_review,human_review,auto_pass_needs_human_review,,,,"panel-level whitebox default: one MSB panel, one whitebox auto_metrics width=1280 height=720 mean=82.3 std=41.5 center_std=37.5",pass,,,,not_checked,
WB2_8BIT_MSB182,MSB182,B06,20,SCN_8BIT,whitebox_renders_v2/B06/WB2_8BIT_MSB182.png,CAM_8BIT_02_WIN_SCREEN,小齐小像素敌人第一个慌张后跳，条纹色块抖动,小齐像素,快速后跳,pass,pass,pass,pass,review,review,human_review,human_review,human_review,human_review,human_review,auto_pass_needs_human_review,,,,"panel-level whitebox default: one MSB panel, one whitebox auto_metrics width=1280 height=720 mean=82.1 std=40.9 center_std=45.1",pass,,,,not_checked,
WB2_8BIT_MSB183,MSB183,B06,20,SCN_8BIT,whitebox_renders_v2/B06/WB2_8BIT_MSB183.png,CAM_8BIT_02_WIN_SCREEN,彬子像素敌人最后停住，黄发黑夹克色块仍清楚,彬子像素,短暂停住,pass,pass,pass,pass,review,review,human_review,human_review,human_review,human_review,human_review,auto_pass_needs_human_review,,,,"panel-level whitebox default: one MSB panel, one whitebox auto_metrics width=1280 height=720 mean=80.0 std=40.0 center_std=37.1",pass,,,,not_checked,
WB2_8BIT_MSB184,MSB184,B06,20,SCN_8BIT,whitebox_renders_v2/B06/WB2_8BIT_MSB184.png,CAM_8BIT_02_WIN_SCREEN,敌人全部消失或倒地成低分辨率闪烁，不做血腥表现,全体像素,画面短促闪白,pass,pass,pass,pass,review,review,human_review,human_review,human_review,human_review,human_review,auto_pass_needs_human_review,,,,"panel-level whitebox default: one MSB panel, one whitebox auto_metrics width=1280 height=720 mean=81.4 std=39.8 center_std=45.1",pass,,,,not_checked,
WB2_8BIT_MSB185,MSB185,B06,20,SCN_8BIT,whitebox_renders_v2/B06/WB2_8BIT_MSB185.png,CAM_8BIT_02_WIN_SCREEN,像素小川站在左中，仍是紧张待机动作，没有胜利姿势,小川像素,静止,pass,pass,pass,pass,review,review,human_review,human_review,human_review,human_review,human_review,auto_pass_needs_human_review,,,,"panel-level whitebox default: one MSB panel, one whitebox auto_metrics width=1280 height=720 mean=84.6 std=41.9 center_std=39.4",pass,,,,not_checked,
WB2_8BIT_MSB186,MSB186,B06,20,SCN_8BIT,whitebox_renders_v2/B06/WB2_8BIT_MSB186.png,CAM_8BIT_02_WIN_SCREEN,巨大黄色像素字 WIN 出现在画面中央，背景仍是废楼像素走廊,UI/小川,UI 弹出,pass,pass,pass,pass,review,review,human_review,human_review,human_review,human_review,human_review,auto_pass_needs_human_review,,"Use shared adjacent whitebox MSB187; generate this as a separate pure image with prompt delta: subject=UI/小川; micro_movement=UI 弹出; story_focus=巨大黄色像素字 WIN 出现在画面中央，背景仍是废楼像素走廊; keep the shared whitebox composition and environment anchors unchanged; only change the stated micro movement, expression, prop state, light cue, or UI state",,"panel-level whitebox default: one MSB panel, one whitebox auto_metrics width=1280 height=720 mean=91.2 std=50.6 center_std=54.1 adjacent_similarity ref=MSB187 mad=1.52 dh=2 color=1.89 fg=0.019",composition_reuse_review,ADJACENT,MSB187,mad=1.52;dhash=2;color=1.89;fg=0.019,review,8-bit locked side-view or UI hold can reuse the same whitebox
WB2_8BIT_MSB187,MSB187,B06,20,SCN_8BIT,whitebox_renders_v2/B06/WB2_8BIT_MSB187.png,CAM_8BIT_02_WIN_SCREEN,WIN 保持不动，像街机卡住一样安静，电话亭轮廓仍在背景,UI/环境,几乎静止,pass,pass,pass,pass,review,review,human_review,human_review,human_review,human_review,human_review,auto_pass_needs_human_review,,"Use shared adjacent whitebox MSB186; generate this as a separate pure image with prompt delta: subject=UI/环境; micro_movement=几乎静止; story_focus=WIN 保持不动，像街机卡住一样安静，电话亭轮廓仍在背景; keep the shared whitebox composition and environment anchors unchanged; only change the stated micro movement, expression, prop state, light cue, or UI state",,"panel-level whitebox default: one MSB panel, one whitebox auto_metrics width=1280 height=720 mean=92.1 std=51.6 center_std=55.2 adjacent_similarity ref=MSB186 mad=1.52 dh=2 color=1.89 fg=0.019",composition_reuse_review,ADJACENT,MSB186,mad=1.52;dhash=2;color=1.89;fg=0.019,review,8-bit locked side-view or UI hold can reuse the same whitebox
WB2_8BIT_MSB188,MSB188,B06,20,SCN_8BIT,whitebox_renders_v2/B06/WB2_8BIT_MSB188.png,CAM_8BIT_02_WIN_SCREEN,画面角落闪出 INSERT COIN，WIN 仍在，街机待机感吞掉结局,UI/环境,文字闪烁,pass,pass,pass,pass,review,review,human_review,human_review,human_review,human_review,human_review,auto_pass_needs_human_review,,,,"panel-level whitebox default: one MSB panel, one whitebox auto_metrics width=1280 height=720 mean=92.0 std=52.3 center_std=56.1",pass,,,,not_checked,
