panel_id,clip,clip_title,story_stage,stage_name,character_stage_lock,wardrobe_state,emotion_state,environment_stage_lock,whitebox_reference_path
MSB145,clip_15,corridor_phone_shock,S6_CORRIDOR_PHONE_SHOCK,走廊电话惊惧阶段 / Corridor phone shock,角色焦点：电话亭/道具 / Character focus: 电话亭/道具,连续性锚点：走廊尽头旧电话亭，暖白微光对冷绿走廊，小川在远处停下 / Continuity anchors: 走廊尽头旧电话亭，暖白微光对冷绿走廊，小川在远处停下,危险道具出现 / Emotion state,走廊尽头旧电话亭，暖白微光对冷绿走廊，小川在远处停下 / Environment continuity lock,whitebox_renders_v2/B05/WB2_PHONE_MSB145.png
MSB146,clip_15,corridor_phone_shock,S6_CORRIDOR_PHONE_SHOCK,走廊电话惊惧阶段 / Corridor phone shock,角色焦点：小川/电话亭 / Character focus: 小川/电话亭,连续性锚点：走廊尽头旧电话亭，暖白微光对冷绿走廊，小川在远处停下 / Continuity anchors: 走廊尽头旧电话亭，暖白微光对冷绿走廊，小川在远处停下,最后犹豫 / Emotion state,走廊尽头旧电话亭，暖白微光对冷绿走廊，小川在远处停下 / Environment continuity lock,whitebox_renders_v2/B05/WB2_PHONE_MSB146.png
MSB147,clip_16,corridor_phone_shock,S6_CORRIDOR_PHONE_SHOCK,走廊电话惊惧阶段 / Corridor phone shock,角色焦点：小川/电话亭 / Character focus: 小川/电话亭,连续性锚点：小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质 / Continuity anchors: 小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质,紧张，被光吸引 / Emotion state,小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质 / Environment continuity lock,whitebox_renders_v2/B05/WB2_PHONE_MSB147.png
MSB148,clip_16,corridor_phone_shock,S6_CORRIDOR_PHONE_SHOCK,走廊电话惊惧阶段 / Corridor phone shock,角色焦点：小川 / Character focus: 小川,连续性锚点：小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质 / Continuity anchors: 小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质,害怕压住呼吸 / Emotion state,小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质 / Environment continuity lock,whitebox_renders_v2/B05/WB2_PHONE_MSB148.png
MSB149,clip_16,corridor_phone_shock,S6_CORRIDOR_PHONE_SHOCK,走廊电话惊惧阶段 / Corridor phone shock,角色焦点：小川/道具 / Character focus: 小川/道具,连续性锚点：小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质 / Continuity anchors: 小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质,身份锚点稳定 / Emotion state,小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质 / Environment continuity lock,whitebox_renders_v2/B05/WB2_PHONE_MSB149.png
MSB150,clip_16,corridor_phone_shock,S6_CORRIDOR_PHONE_SHOCK,走廊电话惊惧阶段 / Corridor phone shock,角色焦点：小川/电话 / Character focus: 小川/电话,连续性锚点：小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质 / Continuity anchors: 小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质,被听筒吸住 / Emotion state,小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质 / Environment continuity lock,whitebox_renders_v2/B05/WB2_PHONE_MSB150.png
MSB151,clip_16,corridor_phone_shock,S6_CORRIDOR_PHONE_SHOCK,走廊电话惊惧阶段 / Corridor phone shock,角色焦点：小川/道具 / Character focus: 小川/道具,连续性锚点：小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质 / Continuity anchors: 小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质,犹豫 / Emotion state,小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质 / Environment continuity lock,whitebox_renders_v2/B05/WB2_PHONE_MSB151.png
MSB152,clip_16,corridor_phone_shock,S6_CORRIDOR_PHONE_SHOCK,走廊电话惊惧阶段 / Corridor phone shock,角色焦点：小川/电话亭 / Character focus: 小川/电话亭,连续性锚点：小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质 / Continuity anchors: 小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质,无处可去后的安静 / Emotion state,小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质 / Environment continuity lock,whitebox_renders_v2/B05/WB2_PHONE_MSB152.png
MSB153,clip_16,corridor_phone_shock,S6_CORRIDOR_PHONE_SHOCK,走廊电话惊惧阶段 / Corridor phone shock,角色焦点：电话/道具 / Character focus: 电话/道具,连续性锚点：小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质 / Continuity anchors: 小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质,无人物，铃声逼近 / Emotion state,小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质 / Environment continuity lock,whitebox_renders_v2/B05/WB2_PHONE_MSB153.png
MSB154,clip_16,corridor_phone_shock,S6_CORRIDOR_PHONE_SHOCK,走廊电话惊惧阶段 / Corridor phone shock,角色焦点：小川/电话 / Character focus: 小川/电话,连续性锚点：小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质 / Continuity anchors: 小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质,决定不是勇敢，是被迫 / Emotion state,小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质 / Environment continuity lock,whitebox_renders_v2/B05/WB2_PHONE_MSB154.png
MSB155,clip_17,phone_electronicization,S7_PHONE_ELECTRONICIZATION,电话电子化阶段 / Phone electronicization,角色焦点：电话 / Character focus: 电话,连续性锚点：旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线 / Continuity anchors: 旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线,无人物，物件压力 / Emotion state,旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线 / Environment continuity lock,whitebox_renders_v2/B06/WB2_PHONE_MSB155.png
MSB156,clip_17,phone_electronicization,S7_PHONE_ELECTRONICIZATION,电话电子化阶段 / Phone electronicization,角色焦点：小川/电话 / Character focus: 小川/电话,连续性锚点：旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线 / Continuity anchors: 旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线,紧张 / Emotion state,旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线 / Environment continuity lock,whitebox_renders_v2/B06/WB2_PHONE_MSB156.png
MSB157,clip_17,phone_electronicization,S7_PHONE_ELECTRONICIZATION,电话电子化阶段 / Phone electronicization,角色焦点：小川/电话 / Character focus: 小川/电话,连续性锚点：旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线 / Continuity anchors: 旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线,触碰恐惧 / Emotion state,旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线 / Environment continuity lock,whitebox_renders_v2/B06/WB2_PHONE_MSB157.png
MSB158,clip_17,phone_electronicization,S7_PHONE_ELECTRONICIZATION,电话电子化阶段 / Phone electronicization,角色焦点：电话/小川 / Character focus: 电话/小川,连续性锚点：旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线 / Continuity anchors: 旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线,动作小但不可逆 / Emotion state,旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线 / Environment continuity lock,whitebox_renders_v2/B06/WB2_PHONE_MSB158.png
MSB159,clip_17,phone_electronicization,S7_PHONE_ELECTRONICIZATION,电话电子化阶段 / Phone electronicization,角色焦点：电话线 / Character focus: 电话线,连续性锚点：旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线 / Continuity anchors: 旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线,无人物，转场预兆 / Emotion state,旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线 / Environment continuity lock,whitebox_renders_v2/B06/WB2_PHONE_MSB159.png
MSB160,clip_17,phone_electronicization,S7_PHONE_ELECTRONICIZATION,电话电子化阶段 / Phone electronicization,角色焦点：小川 / Character focus: 小川,连续性锚点：旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线 / Continuity anchors: 旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线,像听见不该听的东西 / Emotion state,旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线 / Environment continuity lock,whitebox_renders_v2/B06/WB2_PHONE_MSB160.png
MSB161,clip_17,phone_electronicization,S7_PHONE_ELECTRONICIZATION,电话电子化阶段 / Phone electronicization,角色焦点：小川 / Character focus: 小川,连续性锚点：旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线 / Continuity anchors: 旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线,被系统接入 / Emotion state,旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线 / Environment continuity lock,whitebox_renders_v2/B06/WB2_PHONE_MSB161.png
MSB162,clip_18,phone_electronicization,S7_PHONE_ELECTRONICIZATION,电话电子化阶段 / Phone electronicization,角色焦点：电话线 / Character focus: 电话线,连续性锚点：电话线、CRT 扫描线、主角身体轮廓、电话亭固定、走廊边缘像素化 / Continuity anchors: 电话线、CRT 扫描线、主角身体轮廓、电话亭固定、走廊边缘像素化,无人物，变化起点 / Emotion state,电话线、CRT 扫描线、主角身体轮廓、电话亭固定、走廊边缘像素化 / Environment continuity lock,whitebox_renders_v2/B06/WB2_PHONE_MSB162.png
MSB163,clip_18,phone_electronicization,S7_PHONE_ELECTRONICIZATION,电话电子化阶段 / Phone electronicization,角色焦点：小川/电话线 / Character focus: 小川/电话线,连续性锚点：电话线、CRT 扫描线、主角身体轮廓、电话亭固定、走廊边缘像素化 / Continuity anchors: 电话线、CRT 扫描线、主角身体轮廓、电话亭固定、走廊边缘像素化,惊住 / Emotion state,电话线、CRT 扫描线、主角身体轮廓、电话亭固定、走廊边缘像素化 / Environment continuity lock,whitebox_renders_v2/B06/WB2_PHONE_MSB163.png
MSB164,clip_18,phone_electronicization,S7_PHONE_ELECTRONICIZATION,电话电子化阶段 / Phone electronicization,角色焦点：小川 / Character focus: 小川,连续性锚点：电话线、CRT 扫描线、主角身体轮廓、电话亭固定、走廊边缘像素化 / Continuity anchors: 电话线、CRT 扫描线、主角身体轮廓、电话亭固定、走廊边缘像素化,恐惧凝固 / Emotion state,电话线、CRT 扫描线、主角身体轮廓、电话亭固定、走廊边缘像素化 / Environment continuity lock,whitebox_renders_v2/B06/WB2_PHONE_MSB164.png
MSB165,clip_18,phone_electronicization,S7_PHONE_ELECTRONICIZATION,电话电子化阶段 / Phone electronicization,角色焦点：小川/书包 / Character focus: 小川/书包,连续性锚点：电话线、CRT 扫描线、主角身体轮廓、电话亭固定、走廊边缘像素化 / Continuity anchors: 电话线、CRT 扫描线、主角身体轮廓、电话亭固定、走廊边缘像素化,不明所以 / Emotion state,电话线、CRT 扫描线、主角身体轮廓、电话亭固定、走廊边缘像素化 / Environment continuity lock,whitebox_renders_v2/B06/WB2_PHONE_MSB165.png
MSB166,clip_18,phone_electronicization,S7_PHONE_ELECTRONICIZATION,电话电子化阶段 / Phone electronicization,角色焦点：环境 / Character focus: 环境,连续性锚点：电话线、CRT 扫描线、主角身体轮廓、电话亭固定、走廊边缘像素化 / Continuity anchors: 电话线、CRT 扫描线、主角身体轮廓、电话亭固定、走廊边缘像素化,空间被重写 / Emotion state,电话线、CRT 扫描线、主角身体轮廓、电话亭固定、走廊边缘像素化 / Environment continuity lock,whitebox_renders_v2/B06/WB2_PHONE_MSB166.png
MSB167,clip_18,phone_electronicization,S7_PHONE_ELECTRONICIZATION,电话电子化阶段 / Phone electronicization,角色焦点：小川 / Character focus: 小川,连续性锚点：电话线、CRT 扫描线、主角身体轮廓、电话亭固定、走廊边缘像素化 / Continuity anchors: 电话线、CRT 扫描线、主角身体轮廓、电话亭固定、走廊边缘像素化,被吞没但仍是孩子 / Emotion state,电话线、CRT 扫描线、主角身体轮廓、电话亭固定、走廊边缘像素化 / Environment continuity lock,whitebox_renders_v2/B06/WB2_PHONE_MSB167.png
MSB168,clip_18,phone_electronicization,S7_PHONE_ELECTRONICIZATION,电话电子化阶段 / Phone electronicization,角色焦点：环境/电话亭 / Character focus: 环境/电话亭,连续性锚点：电话线、CRT 扫描线、主角身体轮廓、电话亭固定、走廊边缘像素化 / Continuity anchors: 电话线、CRT 扫描线、主角身体轮廓、电话亭固定、走廊边缘像素化,临界转换 / Emotion state,电话线、CRT 扫描线、主角身体轮廓、电话亭固定、走廊边缘像素化 / Environment continuity lock,whitebox_renders_v2/B06/WB2_PHONE_MSB168.png
MSB169,clip_18,phone_electronicization,S7_PHONE_ELECTRONICIZATION,电话电子化阶段 / Phone electronicization,角色焦点：环境/小川 / Character focus: 环境/小川,连续性锚点：电话线、CRT 扫描线、主角身体轮廓、电话亭固定、走廊边缘像素化 / Continuity anchors: 电话线、CRT 扫描线、主角身体轮廓、电话亭固定、走廊边缘像素化,不可逆转场 / Emotion state,电话线、CRT 扫描线、主角身体轮廓、电话亭固定、走廊边缘像素化 / Environment continuity lock,whitebox_renders_v2/B06/WB2_PHONE_MSB169.png
MSB170,clip_19,eight_bit_translation,S8_8BIT_TRANSLATED,8-bit 转译阶段 / 8-bit translation,角色焦点：环境/电话亭 / Character focus: 环境/电话亭,连续性锚点：废楼走廊展平成90年代横版清版街机，保留电话亭、墙砖、消防箱，小川像素色块 / Continuity anchors: 废楼走廊展平成90年代横版清版街机，保留电话亭、墙砖、消防箱，小川像素色块,游戏规则建立 / Emotion state,废楼走廊展平成90年代横版清版街机，保留电话亭、墙砖、消防箱，小川像素色块 / Environment continuity lock,whitebox_renders_v2/B06/WB2_8BIT_MSB170.png
MSB171,clip_19,eight_bit_translation,S8_8BIT_TRANSLATED,8-bit 转译阶段 / 8-bit translation,角色焦点：小川像素 / Character focus: 小川像素,连续性锚点：废楼走廊展平成90年代横版清版街机，保留电话亭、墙砖、消防箱，小川像素色块 / Continuity anchors: 废楼走廊展平成90年代横版清版街机，保留电话亭、墙砖、消防箱，小川像素色块,紧张待机，不庆祝 / Emotion state,废楼走廊展平成90年代横版清版街机，保留电话亭、墙砖、消防箱，小川像素色块 / Environment continuity lock,whitebox_renders_v2/B06/WB2_8BIT_MSB171.png
MSB172,clip_19,eight_bit_translation,S8_8BIT_TRANSLATED,8-bit 转译阶段 / 8-bit translation,角色焦点：UI/环境 / Character focus: UI/环境,连续性锚点：废楼走廊展平成90年代横版清版街机，保留电话亭、墙砖、消防箱，小川像素色块 / Continuity anchors: 废楼走廊展平成90年代横版清版街机，保留电话亭、墙砖、消防箱，小川像素色块,规则感 / Emotion state,废楼走廊展平成90年代横版清版街机，保留电话亭、墙砖、消防箱，小川像素色块 / Environment continuity lock,whitebox_renders_v2/B06/WB2_8BIT_MSB172.png
MSB173,clip_19,eight_bit_translation,S8_8BIT_TRANSLATED,8-bit 转译阶段 / 8-bit translation,角色焦点：混混像素 / Character focus: 混混像素,连续性锚点：废楼走廊展平成90年代横版清版街机，保留电话亭、墙砖、消防箱，小川像素色块 / Continuity anchors: 废楼走廊展平成90年代横版清版街机，保留电话亭、墙砖、消防箱，小川像素色块,威胁回归 / Emotion state,废楼走廊展平成90年代横版清版街机，保留电话亭、墙砖、消防箱，小川像素色块 / Environment continuity lock,whitebox_renders_v2/B06/WB2_8BIT_MSB173.png
MSB174,clip_19,eight_bit_translation,S8_8BIT_TRANSLATED,8-bit 转译阶段 / 8-bit translation,角色焦点：彬子像素 / Character focus: 彬子像素,连续性锚点：废楼走廊展平成90年代横版清版街机，保留电话亭、墙砖、消防箱，小川像素色块 / Continuity anchors: 废楼走廊展平成90年代横版清版街机，保留电话亭、墙砖、消防箱，小川像素色块,凶但游戏化 / Emotion state,废楼走廊展平成90年代横版清版街机，保留电话亭、墙砖、消防箱，小川像素色块 / Environment continuity lock,whitebox_renders_v2/B06/WB2_8BIT_MSB174.png
MSB175,clip_19,eight_bit_translation,S8_8BIT_TRANSLATED,8-bit 转译阶段 / 8-bit translation,角色焦点：高杆像素 / Character focus: 高杆像素,连续性锚点：废楼走廊展平成90年代横版清版街机，保留电话亭、墙砖、消防箱，小川像素色块 / Continuity anchors: 废楼走廊展平成90年代横版清版街机，保留电话亭、墙砖、消防箱，小川像素色块,冷压迫 / Emotion state,废楼走廊展平成90年代横版清版街机，保留电话亭、墙砖、消防箱，小川像素色块 / Environment continuity lock,whitebox_renders_v2/B06/WB2_8BIT_MSB175.png
MSB176,clip_19,eight_bit_translation,S8_8BIT_TRANSLATED,8-bit 转译阶段 / 8-bit translation,角色焦点：混混像素 / Character focus: 混混像素,连续性锚点：废楼走廊展平成90年代横版清版街机，保留电话亭、墙砖、消防箱，小川像素色块 / Continuity anchors: 废楼走廊展平成90年代横版清版街机，保留电话亭、墙砖、消防箱，小川像素色块,敌群完整 / Emotion state,废楼走廊展平成90年代横版清版街机，保留电话亭、墙砖、消防箱，小川像素色块 / Environment continuity lock,whitebox_renders_v2/B06/WB2_8BIT_MSB176.png
MSB177,clip_19,eight_bit_translation,S8_8BIT_TRANSLATED,8-bit 转译阶段 / 8-bit translation,角色焦点：全体像素 / Character focus: 全体像素,连续性锚点：废楼走廊展平成90年代横版清版街机，保留电话亭、墙砖、消防箱，小川像素色块 / Continuity anchors: 废楼走廊展平成90年代横版清版街机，保留电话亭、墙砖、消防箱，小川像素色块,不安而非快乐 / Emotion state,废楼走廊展平成90年代横版清版街机，保留电话亭、墙砖、消防箱，小川像素色块 / Environment continuity lock,whitebox_renders_v2/B06/WB2_8BIT_MSB177.png
MSB178,clip_20,eight_bit_translation,S8_8BIT_TRANSLATED,8-bit 转译阶段 / 8-bit translation,角色焦点：小川像素/敌人 / Character focus: 小川像素/敌人,连续性锚点：横版固定机位，像素小川，四个敌人，书包旋风、硬币冲击波，WIN 后一秒安静，再 INSERT COIN / Continuity anchors: 横版固定机位，像素小川，四个敌人，书包旋风、硬币冲击波，WIN 后一秒安静，再 INSERT COIN,被迫反击，不是英雄炫技 / Emotion state,横版固定机位，像素小川，四个敌人，书包旋风、硬币冲击波，WIN 后一秒安静，再 INSERT COIN / Environment continuity lock,whitebox_renders_v2/B06/WB2_8BIT_MSB178.png
MSB179,clip_20,eight_bit_translation,S8_8BIT_TRANSLATED,8-bit 转译阶段 / 8-bit translation,角色焦点：小川像素/道具 / Character focus: 小川像素/道具,连续性锚点：横版固定机位，像素小川，四个敌人，书包旋风、硬币冲击波，WIN 后一秒安静，再 INSERT COIN / Continuity anchors: 横版固定机位，像素小川，四个敌人，书包旋风、硬币冲击波，WIN 后一秒安静，再 INSERT COIN,游戏规则接管现实 / Emotion state,横版固定机位，像素小川，四个敌人，书包旋风、硬币冲击波，WIN 后一秒安静，再 INSERT COIN / Environment continuity lock,whitebox_renders_v2/B06/WB2_8BIT_MSB179.png
MSB180,clip_20,eight_bit_translation,S8_8BIT_TRANSLATED,8-bit 转译阶段 / 8-bit translation,角色焦点：高杆像素 / Character focus: 高杆像素,连续性锚点：横版固定机位，像素小川，四个敌人，书包旋风、硬币冲击波，WIN 后一秒安静，再 INSERT COIN / Continuity anchors: 横版固定机位，像素小川，四个敌人，书包旋风、硬币冲击波，WIN 后一秒安静，再 INSERT COIN,功能被解除 / Emotion state,横版固定机位，像素小川，四个敌人，书包旋风、硬币冲击波，WIN 后一秒安静，再 INSERT COIN / Environment continuity lock,whitebox_renders_v2/B06/WB2_8BIT_MSB180.png
MSB181,clip_20,eight_bit_translation,S8_8BIT_TRANSLATED,8-bit 转译阶段 / 8-bit translation,角色焦点：大海像素 / Character focus: 大海像素,连续性锚点：横版固定机位，像素小川，四个敌人，书包旋风、硬币冲击波，WIN 后一秒安静，再 INSERT COIN / Continuity anchors: 横版固定机位，像素小川，四个敌人，书包旋风、硬币冲击波，WIN 后一秒安静，再 INSERT COIN,压迫减弱 / Emotion state,横版固定机位，像素小川，四个敌人，书包旋风、硬币冲击波，WIN 后一秒安静，再 INSERT COIN / Environment continuity lock,whitebox_renders_v2/B06/WB2_8BIT_MSB181.png
MSB182,clip_20,eight_bit_translation,S8_8BIT_TRANSLATED,8-bit 转译阶段 / 8-bit translation,角色焦点：小齐像素 / Character focus: 小齐像素,连续性锚点：横版固定机位，像素小川，四个敌人，书包旋风、硬币冲击波，WIN 后一秒安静，再 INSERT COIN / Continuity anchors: 横版固定机位，像素小川，四个敌人，书包旋风、硬币冲击波，WIN 后一秒安静，再 INSERT COIN,害怕暴露 / Emotion state,横版固定机位，像素小川，四个敌人，书包旋风、硬币冲击波，WIN 后一秒安静，再 INSERT COIN / Environment continuity lock,whitebox_renders_v2/B06/WB2_8BIT_MSB182.png
MSB183,clip_20,eight_bit_translation,S8_8BIT_TRANSLATED,8-bit 转译阶段 / 8-bit translation,角色焦点：彬子像素 / Character focus: 彬子像素,连续性锚点：横版固定机位，像素小川，四个敌人，书包旋风、硬币冲击波，WIN 后一秒安静，再 INSERT COIN / Continuity anchors: 横版固定机位，像素小川，四个敌人，书包旋风、硬币冲击波，WIN 后一秒安静，再 INSERT COIN,不可置信 / Emotion state,横版固定机位，像素小川，四个敌人，书包旋风、硬币冲击波，WIN 后一秒安静，再 INSERT COIN / Environment continuity lock,whitebox_renders_v2/B06/WB2_8BIT_MSB183.png
MSB184,clip_20,eight_bit_translation,S8_8BIT_TRANSLATED,8-bit 转译阶段 / 8-bit translation,角色焦点：全体像素 / Character focus: 全体像素,连续性锚点：横版固定机位，像素小川，四个敌人，书包旋风、硬币冲击波，WIN 后一秒安静，再 INSERT COIN / Continuity anchors: 横版固定机位，像素小川，四个敌人，书包旋风、硬币冲击波，WIN 后一秒安静，再 INSERT COIN,声音抽空式胜利 / Emotion state,横版固定机位，像素小川，四个敌人，书包旋风、硬币冲击波，WIN 后一秒安静，再 INSERT COIN / Environment continuity lock,whitebox_renders_v2/B06/WB2_8BIT_MSB184.png
MSB185,clip_20,eight_bit_translation,S8_8BIT_TRANSLATED,8-bit 转译阶段 / 8-bit translation,角色焦点：小川像素 / Character focus: 小川像素,连续性锚点：横版固定机位，像素小川，四个敌人，书包旋风、硬币冲击波，WIN 后一秒安静，再 INSERT COIN / Continuity anchors: 横版固定机位，像素小川，四个敌人，书包旋风、硬币冲击波，WIN 后一秒安静，再 INSERT COIN,空白，不明白胜利 / Emotion state,横版固定机位，像素小川，四个敌人，书包旋风、硬币冲击波，WIN 后一秒安静，再 INSERT COIN / Environment continuity lock,whitebox_renders_v2/B06/WB2_8BIT_MSB185.png
MSB186,clip_20,eight_bit_translation,S8_8BIT_TRANSLATED,8-bit 转译阶段 / 8-bit translation,角色焦点：UI/小川 / Character focus: UI/小川,连续性锚点：横版固定机位，像素小川，四个敌人，书包旋风、硬币冲击波，WIN 后一秒安静，再 INSERT COIN / Continuity anchors: 横版固定机位，像素小川，四个敌人，书包旋风、硬币冲击波，WIN 后一秒安静，再 INSERT COIN,爽感被压住 / Emotion state,横版固定机位，像素小川，四个敌人，书包旋风、硬币冲击波，WIN 后一秒安静，再 INSERT COIN / Environment continuity lock,whitebox_renders_v2/B06/WB2_8BIT_MSB186.png
MSB187,clip_20,eight_bit_translation,S8_8BIT_TRANSLATED,8-bit 转译阶段 / 8-bit translation,角色焦点：UI/环境 / Character focus: UI/环境,连续性锚点：横版固定机位，像素小川，四个敌人，书包旋风、硬币冲击波，WIN 后一秒安静，再 INSERT COIN / Continuity anchors: 横版固定机位，像素小川，四个敌人，书包旋风、硬币冲击波，WIN 后一秒安静，再 INSERT COIN,不安停顿 / Emotion state,横版固定机位，像素小川，四个敌人，书包旋风、硬币冲击波，WIN 后一秒安静，再 INSERT COIN / Environment continuity lock,whitebox_renders_v2/B06/WB2_8BIT_MSB187.png
MSB188,clip_20,eight_bit_translation,S8_8BIT_TRANSLATED,8-bit 转译阶段 / 8-bit translation,角色焦点：UI/环境 / Character focus: UI/环境,连续性锚点：横版固定机位，像素小川，四个敌人，书包旋风、硬币冲击波，WIN 后一秒安静，再 INSERT COIN / Continuity anchors: 横版固定机位，像素小川，四个敌人，书包旋风、硬币冲击波，WIN 后一秒安静，再 INSERT COIN,胜利变成循环 / Emotion state,横版固定机位，像素小川，四个敌人，书包旋风、硬币冲击波，WIN 后一秒安静，再 INSERT COIN / Environment continuity lock,whitebox_renders_v2/B06/WB2_8BIT_MSB188.png
